,Open,High,Low,Close,Volume,Datetime
2024-01-23 12:45:00,193.7904,194.4728,193.7854,194.4031,1284548,2024-01-23 12:45:00
2024-01-23 13:00:00,194.4131,194.4429,194.1341,194.3284,1006476,2024-01-23 13:00:00
2024-01-23 13:15:00,194.3284,194.5027,194.3035,194.3184,788725,2024-01-23 13:15:00
2024-01-23 13:30:00,194.3134,194.3881,194.0843,194.3708,1457923,2024-01-23 13:30:00
2024-01-23 13:45:00,194.3682,194.4131,194.0146,194.0672,927389,2024-01-23 13:45:00
2024-01-23 14:00:00,194.0743,194.1540,193.9448,193.9498,729146,2024-01-23 14:00:00
2024-01-23 14:15:00,193.9498,194.0046,193.8352,193.9986,708241,2024-01-23 14:15:00
2024-01-23 14:30:00,193.9996,194.1939,193.8352,194.1541,1063011,2024-01-23 14:30:00
2024-01-23 14:45:00,194.1590,194.2935,194.1590,194.2039,1076108,2024-01-23 14:45:00
2024-01-23 15:00:00,194.2088,194.4529,194.0793,194.3533,1228982,2024-01-23 15:00:00
2024-01-23 15:15:00,194.3632,194.3732,194.0674,194.0992,1219009,2024-01-23 15:15:00
2024-01-23 15:30:00,194.0992,194.1839,193.9448,194.1192,1532659,2024-01-23 15:30:00
2024-01-23 15:45:00,194.1219,194.5127,193.9248,194.4131,3645892,2024-01-23 15:45:00
2024-01-23 16:00:00,194.4031,194.4429,194.1650,194.3035,8637689,2024-01-23 16:00:00
2024-01-23 16:15:00,194.2935,194.4429,194.2935,194.3832,139817,2024-01-23 16:15:00
2024-01-23 16:30:00,194.4031,194.4131,194.2736,194.3533,19217,2024-01-23 16:30:00
2024-01-23 16:45:00,194.3732,194.4429,193.8066,194.2238,60742,2024-01-23 16:45:00
2024-01-23 17:00:00,194.2138,202.3986,183.4319,194.1690,4500,2024-01-23 17:00:00
2024-01-23 17:15:00,194.1640,194.1740,194.1441,194.1640,3724,2024-01-23 17:15:00
2024-01-23 17:30:00,194.1640,194.1740,194.1441,194.1590,5169,2024-01-23 17:30:00
2024-01-23 17:45:00,194.1640,194.1740,194.0644,194.0843,4233,2024-01-23 17:45:00
2024-01-23 18:00:00,194.1241,194.3632,194.1241,194.2885,8551,2024-01-23 18:00:00
2024-01-23 18:15:00,194.2636,194.3533,194.2636,194.2935,3874,2024-01-23 18:15:00
2024-01-23 18:30:00,194.3084,194.3433,194.2736,194.3134,4998,2024-01-23 18:30:00
2024-01-23 18:45:00,194.3134,194.3934,194.2835,194.3433,5068,2024-01-23 18:45:00
2024-01-23 19:00:00,194.3682,194.4031,194.2636,194.2985,11644,2024-01-23 19:00:00
2024-01-23 19:15:00,194.2636,194.3433,194.2537,194.2537,8850,2024-01-23 19:15:00
2024-01-23 19:30:00,194.2438,194.3035,194.2337,194.2737,3859,2024-01-23 19:30:00
2024-01-23 19:45:00,194.3035,194.4131,194.2437,194.4131,15150,2024-01-23 19:45:00
2024-01-24 04:00:00,194.1640,194.7518,194.0444,194.2138,19011,2024-01-24 04:00:00
2024-01-24 04:15:00,194.2537,194.3931,194.1740,194.2537,12725,2024-01-24 04:15:00
2024-01-24 04:30:00,194.2238,194.2935,194.0644,194.1341,12716,2024-01-24 04:30:00
2024-01-24 04:45:00,194.1241,194.1640,194.0644,194.1142,4814,2024-01-24 04:45:00
2024-01-24 05:00:00,194.1341,194.1839,194.0943,194.1241,3430,2024-01-24 05:00:00
2024-01-24 05:15:00,194.1241,194.1640,193.9847,194.0245,4724,2024-01-24 05:15:00
2024-01-24 05:30:00,194.0644,194.1241,193.9946,194.0644,3063,2024-01-24 05:30:00
2024-01-24 05:45:00,194.0544,194.1241,194.0146,194.0444,5788,2024-01-24 05:45:00
2024-01-24 06:00:00,194.0644,194.3433,194.0444,194.3134,11664,2024-01-24 06:00:00
2024-01-24 06:15:00,194.3234,194.3433,194.1540,194.2337,6631,2024-01-24 06:15:00
2024-01-24 06:30:00,194.2337,194.4131,194.1640,194.3832,6708,2024-01-24 06:30:00
2024-01-24 06:45:00,194.4031,194.5625,194.2935,194.3035,7317,2024-01-24 06:45:00
2024-01-24 07:00:00,194.2835,194.5127,194.2337,194.5127,26682,2024-01-24 07:00:00
2024-01-24 07:15:00,194.5027,194.5127,194.2736,194.3433,14043,2024-01-24 07:15:00
2024-01-24 07:30:00,194.3433,194.8414,194.3334,194.7119,31695,2024-01-24 07:30:00
2024-01-24 07:45:00,194.7418,194.7418,194.6123,194.6721,14030,2024-01-24 07:45:00
2024-01-24 08:00:00,194.3732,194.8414,193.8751,194.7418,118593,2024-01-24 08:00:00
2024-01-24 08:15:00,194.6820,194.8115,194.6123,194.6721,29926,2024-01-24 08:15:00
2024-01-24 08:30:00,194.7020,194.7418,194.5127,194.5426,40985,2024-01-24 08:30:00
2024-01-24 08:45:00,194.5426,194.7418,194.4629,194.6721,55727,2024-01-24 08:45:00
2024-01-24 09:00:00,194.7119,194.9062,194.1291,194.6571,30328,2024-01-24 09:00:00
