,Open,High,Low,Close,Volume,Datetime
2024-08-02 17:30:00,5.4600,5.5800,5.4500,5.4800,1651,2024-08-02 17:30:00
2024-08-02 17:45:00,5.5300,5.5300,5.5000,5.5000,361,2024-08-02 17:45:00
2024-08-02 18:00:00,5.5200,5.5300,5.5100,5.5300,1298,2024-08-02 18:00:00
2024-08-02 18:15:00,5.5292,5.5300,5.5000,5.5200,1185,2024-08-02 18:15:00
2024-08-02 18:30:00,5.5600,5.5600,5.4600,5.5300,10128,2024-08-02 18:30:00
2024-08-02 18:45:00,5.4800,5.5300,5.4500,5.4500,507,2024-08-02 18:45:00
2024-08-02 19:00:00,5.5300,5.5300,5.4401,5.4600,4715,2024-08-02 19:00:00
2024-08-02 19:15:00,5.4500,5.4500,5.4500,5.4500,1000,2024-08-02 19:15:00
2024-08-02 19:30:00,5.5200,5.5200,5.4505,5.4600,1317,2024-08-02 19:30:00
2024-08-02 19:45:00,5.4700,5.5800,5.4700,5.4700,26253,2024-08-02 19:45:00
2024-08-02 20:00:00,5.5600,5.5600,5.5600,5.5600,5071,2024-08-02 20:00:00
2024-08-05 04:00:00,5.1400,5.5800,4.6500,4.6500,565,2024-08-05 04:00:00
2024-08-05 04:15:00,4.6800,4.6800,4.6800,4.6800,141,2024-08-05 04:15:00
2024-08-05 04:30:00,4.6500,4.6500,4.6500,4.6500,23,2024-08-05 04:30:00
2024-08-05 04:45:00,4.7000,4.7000,4.7000,4.7000,100,2024-08-05 04:45:00
2024-08-05 05:00:00,4.7300,4.7300,4.7300,4.7300,400,2024-08-05 05:00:00
2024-08-05 05:15:00,4.7200,4.7200,4.7100,4.7100,35,2024-08-05 05:15:00
2024-08-05 05:45:00,4.6100,4.6600,4.6000,4.6600,495,2024-08-05 05:45:00
2024-08-05 06:00:00,4.6900,4.6900,4.6000,4.6400,490,2024-08-05 06:00:00
2024-08-05 06:15:00,4.5900,4.5900,4.5600,4.5800,1101,2024-08-05 06:15:00
2024-08-05 06:30:00,4.6000,4.6000,4.5200,4.5500,115,2024-08-05 06:30:00
2024-08-05 07:00:00,4.6000,4.6000,4.5200,4.5900,8394,2024-08-05 07:00:00
2024-08-05 07:15:00,4.5800,4.6000,4.5300,4.5300,16349,2024-08-05 07:15:00
2024-08-05 07:30:00,4.5300,4.5500,4.5000,4.5000,2772,2024-08-05 07:30:00
2024-08-05 07:45:00,4.5500,4.6000,4.5500,4.6000,24156,2024-08-05 07:45:00
2024-08-05 08:00:00,4.5502,4.7600,4.4700,4.5300,53877,2024-08-05 08:00:00
2024-08-05 08:15:00,4.5300,4.5300,4.4500,4.4596,249926,2024-08-05 08:15:00
2024-08-05 08:30:00,4.4598,4.5500,4.4300,4.5200,132488,2024-08-05 08:30:00
2024-08-05 08:45:00,4.5200,4.5200,4.4000,4.4300,124993,2024-08-05 08:45:00
2024-08-05 09:00:00,4.4200,4.5000,4.4000,4.4400,98577,2024-08-05 09:00:00
2024-08-05 09:15:00,4.4400,4.4600,4.4200,4.4200,304399,2024-08-05 09:15:00
2024-08-05 09:30:00,4.4100,4.6374,4.4000,4.5600,1710713,2024-08-05 09:30:00
2024-08-05 09:45:00,4.5698,4.6550,4.5527,4.6490,943674,2024-08-05 09:45:00
2024-08-05 10:00:00,4.6450,4.7799,4.6425,4.7050,701460,2024-08-05 10:00:00
2024-08-05 10:15:00,4.7050,4.7699,4.5450,4.6800,1061821,2024-08-05 10:15:00
2024-08-05 10:30:00,4.6850,4.8400,4.6850,4.8050,770842,2024-08-05 10:30:00
2024-08-05 10:45:00,4.8050,4.8350,4.7800,4.8050,804292,2024-08-05 10:45:00
2024-08-05 11:00:00,4.8050,4.8550,4.7600,4.8450,920249,2024-08-05 11:00:00
2024-08-05 11:15:00,4.8450,4.8600,4.8101,4.8299,495848,2024-08-05 11:15:00
2024-08-05 11:30:00,4.8250,4.8800,4.8250,4.8400,345179,2024-08-05 11:30:00
2024-08-05 11:45:00,4.8450,4.8600,4.8101,4.8150,493446,2024-08-05 11:45:00
2024-08-05 12:00:00,4.8188,4.8900,4.8188,4.8850,581725,2024-08-05 12:00:00
2024-08-05 12:15:00,4.8850,4.9299,4.8600,4.9200,781250,2024-08-05 12:15:00
2024-08-05 12:30:00,4.9200,4.9300,4.8450,4.8501,836441,2024-08-05 12:30:00
2024-08-05 12:45:00,4.8501,4.8501,4.8000,4.8098,950857,2024-08-05 12:45:00
2024-08-05 13:00:00,4.8050,4.8350,4.7719,4.8350,200710,2024-08-05 13:00:00
2024-08-05 13:15:00,4.8350,4.8550,4.8201,4.8283,250593,2024-08-05 13:15:00
2024-08-05 13:30:00,4.8300,4.8600,4.8201,4.8500,378267,2024-08-05 13:30:00
2024-08-05 13:45:00,4.8550,4.8850,4.8350,4.8600,250384,2024-08-05 13:45:00
2024-08-05 14:00:00,4.8650,4.8700,4.8300,4.8300,166543,2024-08-05 14:00:00
2024-08-05 14:15:00,4.8300,4.8300,4.7650,4.7850,295617,2024-08-05 14:15:00
2024-08-05 14:30:00,4.7850,4.7979,4.7500,4.7550,242757,2024-08-05 14:30:00
2024-08-05 14:45:00,4.7550,4.7699,4.7100,4.7150,241283,2024-08-05 14:45:00
2024-08-05 15:00:00,4.7108,4.7399,4.6800,4.6900,215112,2024-08-05 15:00:00
2024-08-05 15:15:00,4.6800,4.7400,4.6600,4.7298,261544,2024-08-05 15:15:00
2024-08-05 15:30:00,4.7300,4.7499,4.7000,4.7050,225992,2024-08-05 15:30:00
2024-08-05 15:45:00,4.7050,4.7600,4.6700,4.7450,427038,2024-08-05 15:45:00
2024-08-05 16:00:00,4.7500,4.8300,4.7300,4.7900,16603,2024-08-05 16:00:00
2024-08-05 16:15:00,4.7800,4.8000,4.7500,4.7900,23296,2024-08-05 16:15:00
2024-08-05 16:30:00,4.7900,4.8200,4.7600,4.8200,41088,2024-08-05 16:30:00
2024-08-05 16:45:00,4.7800,4.8400,4.7700,4.8100,8243,2024-08-05 16:45:00
2024-08-05 17:00:00,4.9900,4.9900,4.9300,4.9300,205,2024-08-05 17:00:00
2024-08-05 17:15:00,4.9000,4.9600,4.8500,4.9400,1026,2024-08-05 17:15:00
2024-08-05 17:30:00,4.9000,4.9000,4.8400,4.8400,4032,2024-08-05 17:30:00
2024-08-05 17:45:00,4.8700,4.8700,4.8500,4.8600,5507,2024-08-05 17:45:00
2024-08-05 18:00:00,4.8600,4.8800,4.8100,4.8799,12683,2024-08-05 18:00:00
2024-08-05 18:15:00,4.8500,4.8900,4.8500,4.8900,5857,2024-08-05 18:15:00
2024-08-05 18:30:00,4.7500,4.8900,4.7500,4.8900,5313,2024-08-05 18:30:00
2024-08-05 18:45:00,4.8500,4.8700,4.8400,4.8500,863,2024-08-05 18:45:00
2024-08-05 19:00:00,4.8500,4.9100,4.8500,4.8900,795,2024-08-05 19:00:00
2024-08-05 19:15:00,4.8700,4.8700,4.8400,4.8691,1109,2024-08-05 19:15:00
2024-08-05 19:30:00,4.8500,4.8700,4.8200,4.8200,4869,2024-08-05 19:30:00
2024-08-05 19:45:00,4.8100,4.8500,4.7700,4.8300,6753,2024-08-05 19:45:00
2024-08-05 20:00:00,4.7500,4.7500,4.7500,4.7500,2794,2024-08-05 20:00:00
2024-08-06 04:00:00,4.9800,4.9900,4.8800,4.9900,6080,2024-08-06 04:00:00
2024-08-06 04:15:00,4.9800,4.9800,4.9400,4.9400,4540,2024-08-06 04:15:00
2024-08-06 04:30:00,4.9600,4.9600,4.9100,4.9100,250,2024-08-06 04:30:00
2024-08-06 04:45:00,4.8600,4.8600,4.8600,4.8600,20,2024-08-06 04:45:00
2024-08-06 06:30:00,4.9200,4.9200,4.9200,4.9200,100,2024-08-06 06:30:00
2024-08-06 07:00:00,4.9200,4.9200,4.9000,4.9200,2908,2024-08-06 07:00:00
2024-08-06 07:15:00,4.9200,4.9200,4.9200,4.9200,1,2024-08-06 07:15:00
2024-08-06 08:00:00,4.9184,4.9900,4.8994,4.9400,22346,2024-08-06 08:00:00
2024-08-06 08:15:00,4.9300,4.9400,4.9100,4.9100,19175,2024-08-06 08:15:00
2024-08-06 08:30:00,4.9396,4.9400,4.8800,4.8800,13647,2024-08-06 08:30:00
2024-08-06 08:45:00,4.8700,4.8700,4.8600,4.8696,5165,2024-08-06 08:45:00
2024-08-06 09:00:00,4.8700,4.8800,4.8650,4.8700,3046,2024-08-06 09:00:00
2024-08-06 09:15:00,4.8698,4.9000,4.8350,4.9000,92996,2024-08-06 09:15:00
2024-08-06 09:30:00,4.9000,4.9150,4.8501,4.8550,379291,2024-08-06 09:30:00
2024-08-06 09:45:00,4.8511,4.9074,4.8300,4.8982,397705,2024-08-06 09:45:00
2024-08-06 10:00:00,4.8999,4.9900,4.8921,4.9850,566779,2024-08-06 10:00:00
2024-08-06 10:15:00,4.9882,5.0200,4.9800,5.0001,1065401,2024-08-06 10:15:00
2024-08-06 10:30:00,5.0001,5.0098,4.9610,5.0050,212753,2024-08-06 10:30:00
2024-08-06 10:45:00,5.0082,5.0200,4.9800,4.9801,266663,2024-08-06 10:45:00
2024-08-06 11:00:00,4.9887,5.0099,4.9601,4.9650,209253,2024-08-06 11:00:00
2024-08-06 11:15:00,4.9700,4.9950,4.9550,4.9550,221295,2024-08-06 11:15:00
2024-08-06 11:30:00,4.9550,4.9750,4.9500,4.9650,89943,2024-08-06 11:30:00
2024-08-06 11:45:00,4.9699,5.0099,4.9650,5.0050,115251,2024-08-06 11:45:00
2024-08-06 12:00:00,5.0082,5.0400,4.9901,5.0350,406658,2024-08-06 12:00:00
2024-08-06 12:15:00,5.0350,5.0399,4.9901,4.9993,316313,2024-08-06 12:15:00
2024-08-06 12:30:00,4.9987,5.0300,4.9900,5.0299,279163,2024-08-06 12:30:00
2024-08-06 12:45:00,5.0200,5.0500,5.0200,5.0400,344663,2024-08-06 12:45:00
2024-08-06 13:00:00,5.0479,5.0550,5.0352,5.0450,164587,2024-08-06 13:00:00
2024-08-06 13:15:00,5.0450,5.0500,5.0400,5.0500,412591,2024-08-06 13:15:00
2024-08-06 13:30:00,5.0500,5.0550,5.0204,5.0250,309791,2024-08-06 13:30:00
2024-08-06 13:45:00,5.0250,5.0400,5.0100,5.0150,427353,2024-08-06 13:45:00
2024-08-06 14:00:00,5.0124,5.0500,5.0100,5.0500,393870,2024-08-06 14:00:00
2024-08-06 14:15:00,5.0498,5.0650,5.0498,5.0501,193109,2024-08-06 14:15:00
2024-08-06 14:30:00,5.0500,5.0600,5.0400,5.0550,622294,2024-08-06 14:30:00
2024-08-06 14:45:00,5.0550,5.0700,5.0500,5.0500,225750,2024-08-06 14:45:00
2024-08-06 15:00:00,5.0400,5.0400,5.0100,5.0100,227438,2024-08-06 15:00:00
2024-08-06 15:15:00,5.0199,5.0400,5.0100,5.0350,138755,2024-08-06 15:15:00
2024-08-06 15:30:00,5.0300,5.0500,5.0300,5.0401,94071,2024-08-06 15:30:00
2024-08-06 15:45:00,5.0400,5.0500,5.0250,5.0400,117144,2024-08-06 15:45:00
2024-08-06 16:00:00,5.0500,5.0500,5.0107,5.0400,41556,2024-08-06 16:00:00
2024-08-06 16:15:00,5.0200,5.0400,5.0100,5.0400,53,2024-08-06 16:15:00
2024-08-06 16:30:00,5.0296,5.0400,5.0200,5.0200,353,2024-08-06 16:30:00
2024-08-06 16:45:00,5.0400,5.0400,5.0200,5.0300,9495,2024-08-06 16:45:00
2024-08-06 17:00:00,5.0500,5.0600,5.0200,5.0591,225,2024-08-06 17:00:00
2024-08-06 17:15:00,5.0593,5.0600,5.0593,5.0600,21,2024-08-06 17:15:00
2024-08-06 17:30:00,5.0200,5.0600,5.0200,5.0202,2026,2024-08-06 17:30:00
2024-08-06 17:45:00,5.0600,5.0600,5.0200,5.0600,438,2024-08-06 17:45:00
2024-08-06 18:00:00,5.0200,5.0600,5.0100,5.0600,962,2024-08-06 18:00:00
2024-08-06 18:15:00,5.0600,5.0600,4.9800,5.0000,16425,2024-08-06 18:15:00
2024-08-06 18:30:00,5.0500,5.0500,4.9700,5.0000,13528,2024-08-06 18:30:00
2024-08-06 18:45:00,5.0100,5.0100,4.9700,4.9700,30007,2024-08-06 18:45:00
2024-08-06 19:00:00,4.9709,5.0200,4.9700,5.0200,53,2024-08-06 19:00:00
2024-08-06 19:15:00,4.9800,5.0200,4.9700,4.9700,1711,2024-08-06 19:15:00
2024-08-06 19:30:00,4.9700,4.9900,4.9500,4.9500,5134,2024-08-06 19:30:00
2024-08-06 19:45:00,4.9900,4.9900,4.9500,4.9900,958,2024-08-06 19:45:00
2024-08-06 20:00:00,5.0500,5.0500,5.0500,5.0500,11456,2024-08-06 20:00:00
2024-08-07 06:45:00,5.0600,5.0600,5.0600,5.0600,1,2024-08-07 06:45:00
2024-08-07 07:00:00,5.0900,5.0900,5.0900,5.0900,1000,2024-08-07 07:00:00
2024-08-07 07:15:00,5.0900,5.0900,5.0800,5.0800,4510,2024-08-07 07:15:00
2024-08-07 07:30:00,5.0700,5.0700,5.0600,5.0600,1022,2024-08-07 07:30:00
2024-08-07 07:45:00,5.0700,5.0700,5.0600,5.0700,7216,2024-08-07 07:45:00
2024-08-07 08:00:00,5.1100,5.1300,5.0500,5.0500,39615,2024-08-07 08:00:00
2024-08-07 08:15:00,5.0796,5.1000,5.0783,5.0900,2532,2024-08-07 08:15:00
2024-08-07 08:30:00,5.0650,5.0900,5.0500,5.0700,2821,2024-08-07 08:30:00
2024-08-07 08:45:00,5.0700,5.1000,5.0600,5.1000,604,2024-08-07 08:45:00
2024-08-07 09:00:00,5.0900,5.0900,5.0600,5.0600,1000,2024-08-07 09:00:00
2024-08-07 09:15:00,5.0600,5.0800,5.0600,5.0799,81,2024-08-07 09:15:00
2024-08-07 09:30:00,5.0900,5.1099,5.0650,5.0715,392909,2024-08-07 09:30:00
2024-08-07 09:45:00,5.0750,5.0750,5.0300,5.0400,127785,2024-08-07 09:45:00
2024-08-07 10:00:00,5.0401,5.0599,5.0200,5.0350,148666,2024-08-07 10:00:00
2024-08-07 10:15:00,5.0383,5.0383,4.9800,4.9820,201183,2024-08-07 10:15:00
2024-08-07 10:30:00,4.9820,5.0000,4.9401,4.9600,178696,2024-08-07 10:30:00
2024-08-07 10:45:00,4.9650,5.0100,4.9650,4.9713,168616,2024-08-07 10:45:00
2024-08-07 11:00:00,4.9716,5.0050,4.9601,4.9800,86728,2024-08-07 11:00:00
2024-08-07 11:15:00,4.9900,4.9909,4.9700,4.9750,57731,2024-08-07 11:15:00
2024-08-07 11:30:00,4.9750,4.9800,4.9600,4.9608,25684,2024-08-07 11:30:00
2024-08-07 11:45:00,4.9600,4.9800,4.9500,4.9713,175989,2024-08-07 11:45:00
2024-08-07 12:00:00,4.9750,4.9847,4.9600,4.9715,68656,2024-08-07 12:00:00
2024-08-07 12:15:00,4.9800,4.9950,4.9650,4.9850,45002,2024-08-07 12:15:00
2024-08-07 12:30:00,4.9800,4.9850,4.9701,4.9750,57405,2024-08-07 12:30:00
2024-08-07 12:45:00,4.9740,4.9850,4.9550,4.9836,29456,2024-08-07 12:45:00
2024-08-07 13:00:00,4.9850,4.9980,4.9650,4.9650,41058,2024-08-07 13:00:00
2024-08-07 13:15:00,4.9648,4.9750,4.9200,4.9500,2576741,2024-08-07 13:15:00
2024-08-07 13:30:00,4.9500,4.9669,4.9450,4.9500,281568,2024-08-07 13:30:00
2024-08-07 13:45:00,4.9550,4.9600,4.9208,4.9300,107174,2024-08-07 13:45:00
2024-08-07 14:00:00,4.9300,4.9350,4.9000,4.9050,203939,2024-08-07 14:00:00
2024-08-07 14:15:00,4.9050,4.9100,4.8700,4.8800,124572,2024-08-07 14:15:00
2024-08-07 14:30:00,4.8851,4.8860,4.8500,4.8650,340888,2024-08-07 14:30:00
2024-08-07 14:45:00,4.8650,4.8700,4.8550,4.8650,193862,2024-08-07 14:45:00
2024-08-07 15:00:00,4.8650,4.8950,4.8600,4.8800,103502,2024-08-07 15:00:00
2024-08-07 15:15:00,4.8800,4.8900,4.8700,4.8750,67893,2024-08-07 15:15:00
2024-08-07 15:30:00,4.8750,4.8800,4.8503,4.8699,98645,2024-08-07 15:30:00
2024-08-07 15:45:00,4.8686,4.8800,4.8500,4.8550,352854,2024-08-07 15:45:00
2024-08-07 16:00:00,4.8600,4.8988,4.8550,4.8891,2311,2024-08-07 16:00:00
2024-08-07 16:15:00,4.8700,4.9200,4.8700,4.9200,340,2024-08-07 16:15:00
2024-08-07 16:30:00,4.9200,4.9200,4.9199,4.9200,331,2024-08-07 16:30:00
2024-08-07 16:45:00,4.8700,4.8900,4.8500,4.8600,2179,2024-08-07 16:45:00
2024-08-07 17:00:00,4.9400,4.9400,4.9400,4.9400,12,2024-08-07 17:00:00
2024-08-07 17:15:00,4.9400,4.9400,4.9400,4.9400,5,2024-08-07 17:15:00
2024-08-07 17:30:00,4.9389,4.9400,4.9389,4.9400,6,2024-08-07 17:30:00
2024-08-07 17:45:00,4.9400,4.9400,4.8900,4.8900,1803,2024-08-07 17:45:00
2024-08-07 18:00:00,4.9400,4.9400,4.8900,4.9000,12061,2024-08-07 18:00:00
2024-08-07 18:15:00,4.8500,4.8500,4.8400,4.8400,654,2024-08-07 18:15:00
