Datetime,Open,High,Low,Close,Adj Close,Volume
2024-09-06 00:00:00+01:00,1.317748785018921,1.317748785018921,1.3176618814468384,1.3176618814468384,1.3176618814468384,0
2024-09-06 00:05:00+01:00,1.317644476890564,1.317905068397522,1.317644476890564,1.3178876638412476,1.3178876638412476,0
2024-09-06 00:10:00+01:00,1.3178876638412476,1.3178876638412476,1.3178181648254395,1.3178181648254395,1.3178181648254395,0
2024-09-06 00:15:00+01:00,1.3177834749221802,1.3177834749221802,1.3176966905593872,1.3177313804626465,1.3177313804626465,0
2024-09-06 00:20:00+01:00,1.317644476890564,1.3176618814468384,1.317627191543579,1.317627191543579,1.317627191543579,0
2024-09-06 00:25:00+01:00,1.3176792860031128,1.3176792860031128,1.3176099061965942,1.3176792860031128,1.3176792860031128,0
2024-09-06 00:30:00+01:00,1.3176966905593872,1.3176966905593872,1.3176618814468384,1.3176618814468384,1.3176618814468384,0
2024-09-06 00:35:00+01:00,1.317644476890564,1.3176618814468384,1.3176099061965942,1.3176618814468384,1.3176618814468384,0
2024-09-06 00:40:00+01:00,1.3176099061965942,1.3178702592849731,1.3176099061965942,1.3178702592849731,1.3178702592849731,0
2024-09-06 00:45:00+01:00,1.3178529739379883,1.3179224729537964,1.3177834749221802,1.3179224729537964,1.3179224729537964,0
2024-09-06 00:50:00+01:00,1.3178355693817139,1.3178702592849731,1.3178355693817139,1.3178702592849731,1.3178702592849731,0
2024-09-06 00:55:00+01:00,1.317800760269165,1.317800760269165,1.3177313804626465,1.3177313804626465,1.3177313804626465,0
2024-09-06 01:00:00+01:00,1.317627191543579,1.3177834749221802,1.3176099061965942,1.317748785018921,1.317748785018921,0
2024-09-06 01:05:00+01:00,1.3177661895751953,1.317800760269165,1.317627191543579,1.317800760269165,1.317800760269165,0
2024-09-06 01:10:00+01:00,1.3180961608886719,1.3180961608886719,1.3177313804626465,1.3177661895751953,1.3177661895751953,0
2024-09-06 01:15:00+01:00,1.3176618814468384,1.3177313804626465,1.317627191543579,1.317627191543579,1.317627191543579,0
2024-09-06 01:20:00+01:00,1.3176099061965942,1.3176792860031128,1.3175925016403198,1.3175925016403198,1.3175925016403198,0
2024-09-06 01:25:00+01:00,1.3176618814468384,1.3177140951156616,1.3176618814468384,1.3176966905593872,1.3176966905593872,0
2024-09-06 01:30:00+01:00,1.3176618814468384,1.3176618814468384,1.317644476890564,1.317644476890564,1.317644476890564,0
