Datetime,Open,High,Low,Close,Adj Close,Volume
2023-09-13 08:00:00+01:00,183.3470001220703,183.74200439453125,183.1840057373047,183.61500549316406,183.61500549316406,0
2023-09-13 09:00:00+01:00,183.61099243164062,183.89100646972656,183.56700134277344,183.72999572753906,183.72999572753906,0
2023-09-13 10:00:00+01:00,183.72799682617188,183.91600036621094,183.6230010986328,183.68800354003906,183.68800354003906,0
2023-09-13 11:00:00+01:00,183.6909942626953,183.91099548339844,183.58200073242188,183.90199279785156,183.90199279785156,0
2023-09-13 12:00:00+01:00,183.8939971923828,183.9409942626953,183.76800537109375,183.83999633789062,183.83999633789062,0
2023-09-13 13:00:00+01:00,183.83799743652344,184.1840057373047,183.6540069580078,184.0780029296875,184.0780029296875,0
2023-09-13 14:00:00+01:00,184.0800018310547,184.3000030517578,183.9340057373047,184.218994140625,184.218994140625,0
2023-09-13 15:00:00+01:00,184.22300720214844,184.38499450683594,184.072998046875,184.24400329589844,184.24400329589844,0
2023-09-13 16:00:00+01:00,184.24000549316406,184.29200744628906,184.07000732421875,184.13600158691406,184.13600158691406,0
2023-09-13 17:00:00+01:00,184.1320037841797,184.1540069580078,183.9949951171875,184.11000061035156,184.11000061035156,0
2023-09-13 18:00:00+01:00,184.10000610351562,184.1959991455078,184.0229949951172,184.18899536132812,184.18899536132812,0
2023-09-13 19:00:00+01:00,184.18699645996094,184.21099853515625,184.0399932861328,184.11900329589844,184.11900329589844,0
2023-09-13 20:00:00+01:00,184.11599731445312,184.16299438476562,184.0399932861328,184.1269989013672,184.1269989013672,0
2023-09-13 21:00:00+01:00,184.12899780273438,184.20799255371094,184.11000061035156,184.1479949951172,184.1479949951172,0
2023-09-13 22:00:00+01:00,184.16000366210938,184.16000366210938,183.9040069580078,184.03399658203125,184.03399658203125,0
2023-09-13 23:00:00+01:00,184.03700256347656,184.07400512695312,183.97999572753906,184.0279998779297,184.0279998779297,0
2023-09-14 00:00:00+01:00,184.01300048828125,184.0590057373047,183.94000244140625,184.00399780273438,184.00399780273438,0
2023-09-14 01:00:00+01:00,184.0019989013672,184.05599975585938,183.78199768066406,183.8820037841797,183.8820037841797,0
2023-09-14 02:00:00+01:00,183.8800048828125,183.93299865722656,183.76400756835938,183.80599975585938,183.80599975585938,0
2023-09-14 03:00:00+01:00,183.80599975585938,183.86300659179688,183.70799255371094,183.75999450683594,183.75999450683594,0
2023-09-14 04:00:00+01:00,183.75399780273438,183.82200622558594,183.68800354003906,183.81399536132812,183.81399536132812,0
2023-09-14 05:00:00+01:00,183.81199645996094,183.94700622558594,183.80299377441406,183.93499755859375,183.93499755859375,0
2023-09-14 06:00:00+01:00,183.93099975585938,183.98800659179688,183.85000610351562,183.87899780273438,183.87899780273438,0
2023-09-14 07:00:00+01:00,183.87399291992188,183.9080047607422,183.70700073242188,183.7830047607422,183.7830047607422,0
2023-09-14 08:00:00+01:00,183.78399658203125,183.90899658203125,183.697998046875,183.89300537109375,183.89300537109375,0
2023-09-14 09:00:00+01:00,183.89300537109375,184.06700134277344,183.83599853515625,183.91200256347656,183.91200256347656,0
2023-09-14 10:00:00+01:00,183.91000366210938,183.9409942626953,183.7429962158203,183.84300231933594,183.84300231933594,0
2023-09-14 11:00:00+01:00,183.83999633789062,183.843994140625,183.54299926757812,183.60499572753906,183.60499572753906,0
2023-09-14 12:00:00+01:00,183.59500122070312,183.84100341796875,183.59100341796875,183.81399536132812,183.81399536132812,0
2023-09-14 13:00:00+01:00,183.81500244140625,183.8979949951172,183.10699462890625,183.36099243164062,183.36099243164062,0
2023-09-14 14:00:00+01:00,183.36199951171875,183.40899658203125,182.802001953125,182.9709930419922,182.9709930419922,0
2023-09-14 15:00:00+01:00,182.97000122070312,183.031005859375,182.61700439453125,182.66600036621094,182.66600036621094,0
2023-09-14 16:00:00+01:00,182.66000366210938,182.7790069580078,182.5500030517578,182.60499572753906,182.60499572753906,0
2023-09-14 17:00:00+01:00,182.60400390625,182.8070068359375,182.50599670410156,182.77200317382812,182.77200317382812,0
2023-09-14 18:00:00+01:00,182.77200317382812,182.875,182.71200561523438,182.822998046875,182.822998046875,0
2023-09-14 19:00:00+01:00,182.8260040283203,182.93099975585938,182.77200317382812,182.8459930419922,182.8459930419922,0
2023-09-14 20:00:00+01:00,182.8520050048828,182.9669952392578,182.8470001220703,182.91799926757812,182.91799926757812,0
2023-09-14 21:00:00+01:00,182.927001953125,183.0260009765625,182.91799926757812,182.97500610351562,182.97500610351562,0
2023-09-14 22:00:00+01:00,182.9669952392578,183.03199768066406,182.85400390625,182.92799377441406,182.92799377441406,0
2023-09-14 23:00:00+01:00,182.9219970703125,183.0229949951172,182.8489990234375,182.97999572753906,182.97999572753906,0
2023-09-15 00:00:00+01:00,182.9550018310547,182.99600219726562,182.85400390625,182.85899353027344,182.85899353027344,0
2023-09-15 01:00:00+01:00,182.85499572753906,183.03599548339844,182.81199645996094,183.0070037841797,183.0070037841797,0
2023-09-15 02:00:00+01:00,183.00900268554688,183.02699279785156,182.76400756835938,182.91400146484375,182.91400146484375,0
2023-09-15 03:00:00+01:00,182.91400146484375,183.16900634765625,182.90899658203125,183.156005859375,183.156005859375,0
2023-09-15 04:00:00+01:00,183.156005859375,183.1840057373047,183.08900451660156,183.1750030517578,183.1750030517578,0
2023-09-15 05:00:00+01:00,183.1790008544922,183.22799682617188,183.0709991455078,183.1999969482422,183.1999969482422,0
2023-09-15 06:00:00+01:00,183.2010040283203,183.49099731445312,183.07400512695312,183.18699645996094,183.18699645996094,0
2023-09-15 07:00:00+01:00,183.18099975585938,183.51699829101562,183.1179962158203,183.4340057373047,183.4340057373047,0
2023-09-15 08:00:00+01:00,183.43899536132812,183.74000549316406,183.38400268554688,183.7310028076172,183.7310028076172,0
2023-09-15 09:00:00+01:00,183.73300170898438,183.906005859375,183.677001953125,183.82899475097656,183.82899475097656,0
2023-09-15 10:00:00+01:00,183.83399963378906,183.8459930419922,183.71499633789062,183.74899291992188,183.74899291992188,0
2023-09-15 11:00:00+01:00,183.74899291992188,183.81100463867188,183.61300659179688,183.64199829101562,183.64199829101562,0
2023-09-15 12:00:00+01:00,183.64100646972656,183.66700744628906,183.30799865722656,183.35400390625,183.35400390625,0
2023-09-15 13:00:00+01:00,183.35000610351562,183.50900268554688,183.22999572753906,183.302001953125,183.302001953125,0
2023-09-15 14:00:00+01:00,183.3090057373047,183.46099853515625,183.2310028076172,183.24200439453125,183.24200439453125,0
2023-09-15 15:00:00+01:00,183.23199462890625,183.52099609375,183.0919952392578,183.26800537109375,183.26800537109375,0
2023-09-15 16:00:00+01:00,183.26499938964844,183.35299682617188,183.13299560546875,183.14300537109375,183.14300537109375,0
2023-09-15 17:00:00+01:00,183.14300537109375,183.3730010986328,183.13299560546875,183.33999633789062,183.33999633789062,0
2023-09-15 18:00:00+01:00,183.33799743652344,183.33999633789062,183.10000610351562,183.17100524902344,183.17100524902344,0
2023-09-15 19:00:00+01:00,183.16700744628906,183.16700744628906,183.03799438476562,183.06399536132812,183.06399536132812,0
2023-09-15 20:00:00+01:00,183.06199645996094,183.1219940185547,183.01699829101562,183.10699462890625,183.10699462890625,0
