,Open,High,Low,Close,Volume,Datetime
2024-08-22 06:24:00,226.5900,226.5900,226.5500,226.5500,11,2024-08-22 06:24:00
2024-08-22 06:25:00,226.5800,226.5800,226.5800,226.5800,8,2024-08-22 06:25:00
2024-08-22 06:26:00,226.5600,226.5600,226.5500,226.5600,99,2024-08-22 06:26:00
2024-08-22 06:27:00,226.5900,226.6000,226.5300,226.5300,929,2024-08-22 06:27:00
2024-08-22 06:28:00,226.5400,226.6000,226.5400,226.6000,420,2024-08-22 06:28:00
2024-08-22 06:29:00,226.5900,226.5900,226.5500,226.5500,13,2024-08-22 06:29:00
2024-08-22 06:30:00,226.5500,226.5800,226.5500,226.5800,53,2024-08-22 06:30:00
2024-08-22 06:31:00,226.5400,226.5400,226.5400,226.5400,1,2024-08-22 06:31:00
2024-08-22 06:32:00,226.5700,226.5700,226.5700,226.5700,5,2024-08-22 06:32:00
2024-08-22 06:33:00,226.5500,226.5700,226.5400,226.5700,75,2024-08-22 06:33:00
2024-08-22 06:34:00,226.5700,226.6000,226.5700,226.6000,435,2024-08-22 06:34:00
2024-08-22 06:35:00,226.5800,226.5800,226.5800,226.5800,50,2024-08-22 06:35:00
2024-08-22 06:36:00,226.6000,226.6000,226.6000,226.6000,5,2024-08-22 06:36:00
2024-08-22 06:37:00,226.5800,226.5800,226.5800,226.5800,200,2024-08-22 06:37:00
2024-08-22 06:38:00,226.5900,226.6100,226.5900,226.6100,51,2024-08-22 06:38:00
2024-08-22 06:39:00,226.6000,226.6300,226.5900,226.6200,256,2024-08-22 06:39:00
2024-08-22 06:41:00,226.6000,226.6300,226.6000,226.6300,18,2024-08-22 06:41:00
2024-08-22 06:42:00,226.6100,226.6100,226.6100,226.6100,7,2024-08-22 06:42:00
2024-08-22 06:43:00,226.5700,226.5900,226.5400,226.5400,301,2024-08-22 06:43:00
2024-08-22 06:44:00,226.5700,226.5700,226.5300,226.5300,12,2024-08-22 06:44:00
2024-08-22 06:45:00,226.5400,226.5500,226.5400,226.5500,11,2024-08-22 06:45:00
