Datetime,Open,High,Low,Close,Adj Close,Volume
2024-08-01 00:00:00,64630.86328125,64770.5390625,64612.09375,64614.75,64614.75,163205120
2024-08-01 00:15:00,64636.75390625,64723.58203125,64490.6328125,64651.77734375,64651.77734375,103376896
2024-08-01 00:30:00,64592.11328125,64797.5234375,64592.11328125,64708.3984375,64708.3984375,353888256
2024-08-01 00:45:00,64655.4296875,64655.4296875,64403.96484375,64650.5859375,64650.5859375,166733824
2024-08-01 01:00:00,64636.20703125,64748.46875,64541.5234375,64606.890625,64606.890625,0
2024-08-01 01:15:00,64622.09765625,64622.09765625,64403.16796875,64541.5390625,64541.5390625,118104064
2024-08-01 01:30:00,64535.26953125,64535.26953125,64143.2578125,64321.06640625,64321.06640625,453703680
2024-08-01 01:45:00,64406.3671875,64406.3671875,64136.52734375,64153.0234375,64153.0234375,281745408
2024-08-01 02:00:00,64174.00390625,64179.7578125,63911.3828125,64178.88671875,64178.88671875,533594112
2024-08-01 02:15:00,64163.828125,64188.41796875,63899.6953125,63986.953125,63986.953125,421560320
2024-08-01 02:30:00,63993.421875,64117.375,63993.421875,64018.40234375,64018.40234375,205891584
2024-08-01 02:45:00,63999.1484375,64074.24609375,63901.1015625,64074.24609375,64074.24609375,216182784
2024-08-01 03:00:00,64069.40625,64069.40625,63822.53515625,63853.796875,63853.796875,232986624
2024-08-01 03:15:00,63821.6328125,64012.01953125,63746.00390625,64012.01953125,64012.01953125,402210816
2024-08-01 03:30:00,64006.3359375,64027.58203125,63922.80859375,63930.19140625,63930.19140625,171188224
2024-08-01 03:45:00,63955.46484375,64009.16015625,63894.703125,63908.421875,63908.421875,122732544
2024-08-01 04:00:00,63907.96484375,64009.3046875,63899.1484375,64009.3046875,64009.3046875,105353216
2024-08-01 04:15:00,64003.4296875,64006.04296875,63803.20703125,63812.57421875,63812.57421875,44515328
2024-08-01 04:30:00,63815.46875,63900.49609375,63740.22265625,63740.22265625,63740.22265625,102268928
2024-08-01 04:45:00,63774.31640625,63807.44921875,63655.52734375,63705.19140625,63705.19140625,242929664
2024-08-01 05:00:00,63701.34375,63855.31640625,63584.74609375,63855.31640625,63855.31640625,206614528
